StudentID,Name,PhysicsMarks,ChemistryMarks,MathematicsMarks,PCM Average,CETMarks
8503,Student_8503,65,75,63,67.66666667,76
8504,Student_8504,89,73,57,73,89
8505,Student_8505,93,56,100,83,66
8506,Student_8506,90,80,92,87.33333333,54
8507,Student_8507,95,61,96,84,78
8508,Student_8508,73,99,93,88.33333333,59
8509,Student_8509,97,73,94,88,96
8510,Student_8510,71,70,81,74,74
8511,Student_8511,92,57,92,80.33333333,73
8512,Student_8512,72,50,70,64,93
8513,Student_8513,90,96,75,87,61
8514,Student_8514,82,64,82,76,54
8515,Student_8515,59,60,50,56.33333333,78
8516,Student_8516,90,56,51,65.66666667,84
8517,Student_8517,78,69,96,81,72
8518,Student_8518,97,53,53,67.66666667,81
8519,Student_8519,95,78,52,75,89
8520,Student_8520,78,81,61,73.33333333,68
8521,Student_8521,60,53,96,69.66666667,74
8522,Student_8522,71,87,86,81.33333333,94
8523,Student_8523,61,87,75,74.33333333,86
8524,Student_8524,69,57,74,66.66666667,50
8525,Student_8525,65,58,56,59.66666667,92
8526,Student_8526,59,99,92,83.33333333,62
8527,Student_8527,74,94,86,84.66666667,61
8528,Student_8528,99,98,79,92,96
8529,Student_8529,100,54,72,75.33333333,92
8530,Student_8530,69,55,96,73.33333333,86
8531,Student_8531,64,61,88,71,91
8532,Student_8532,86,69,86,80.33333333,90
8533,Student_8533,81,82,63,75.33333333,61
8534,Student_8534,56,66,90,70.66666667,85
8535,Student_8535,87,91,77,85,87
8536,Student_8536,79,98,95,90.66666667,58
8537,Student_8537,86,95,93,91.33333333,63
8538,Student_8538,87,56,67,70,94
8539,Student_8539,95,72,95,87.33333333,84
8540,Student_8540,78,84,58,73.33333333,81
8541,Student_8541,66,51,65,60.66666667,95
8542,Student_8542,55,80,58,64.33333333,52
8543,Student_8543,68,97,52,72.33333333,79
8544,Student_8544,99,83,74,85.33333333,98
8545,Student_8545,67,51,64,60.66666667,56
8546,Student_8546,83,83,65,77,50
8547,Student_8547,76,92,92,86.66666667,99
8548,Student_8548,73,51,64,62.66666667,69
8549,Student_8549,92,96,61,83,74
8550,Student_8550,100,68,98,88.66666667,82
8551,Student_8551,66,63,96,75,84
8552,Student_8552,71,73,92,78.66666667,93
8553,Student_8553,95,66,79,80,73
8554,Student_8554,94,57,77,76,63
8555,Student_8555,71,84,78,77.66666667,88
8556,Student_8556,97,92,75,88,93
8557,Student_8557,76,92,95,87.66666667,83
8558,Student_8558,96,84,54,78,67
8559,Student_8559,100,84,91,91.66666667,51
8560,Student_8560,93,54,66,71,87
8561,Student_8561,76,78,98,84,66
8562,Student_8562,54,93,60,69,72
8563,Student_8563,88,90,62,80,100
8564,Student_8564,63,97,88,82.66666667,82
8565,Student_8565,59,66,62,62.33333333,77
8566,Student_8566,56,70,58,61.33333333,64
8567,Student_8567,85,59,74,72.66666667,60
8568,Student_8568,62,87,79,76,72
8569,Student_8569,55,85,93,77.66666667,62
8570,Student_8570,81,80,92,84.33333333,96
8571,Student_8571,78,87,94,86.33333333,60
8572,Student_8572,68,100,88,85.33333333,85
8573,Student_8573,75,87,100,87.33333333,87
8574,Student_8574,78,67,72,72.33333333,76
8575,Student_8575,85,97,78,86.66666667,67
8576,Student_8576,94,100,77,90.33333333,89
8577,Student_8577,65,88,66,73,87
8578,Student_8578,81,98,51,76.66666667,83
8579,Student_8579,97,85,74,85.33333333,71
8580,Student_8580,85,99,87,90.33333333,67
8581,Student_8581,78,64,74,72,90
8582,Student_8582,81,90,53,74.66666667,67
8583,Student_8583,61,55,88,68,62
8584,Student_8584,75,88,93,85.33333333,88
8585,Student_8585,68,78,81,75.66666667,65
8586,Student_8586,82,76,81,79.66666667,57
8587,Student_8587,85,51,88,74.66666667,83
8588,Student_8588,76,88,68,77.33333333,78
8589,Student_8589,80,75,63,72.66666667,55
8590,Student_8590,54,70,80,68,87
8591,Student_8591,93,60,54,69,85
8592,Student_8592,64,55,59,59.33333333,97
8593,Student_8593,55,88,79,74,91
8594,Student_8594,82,51,76,69.66666667,75
8595,Student_8595,50,98,100,82.66666667,67
8596,Student_8596,96,92,85,91,60
8597,Student_8597,54,95,85,78,76
8598,Student_8598,71,54,81,68.66666667,79
8599,Student_8599,70,84,62,72,67
8600,Student_8600,100,85,67,84,92
8601,Student_8601,97,98,58,84.33333333,53
8602,Student_8602,89,65,78,77.33333333,55
8603,Student_8603,64,91,65,73.33333333,71
8604,Student_8604,55,90,78,74.33333333,51
8605,Student_8605,62,98,90,83.33333333,96
8606,Student_8606,98,53,84,78.33333333,97
8607,Student_8607,53,62,70,61.66666667,89
8608,Student_8608,79,56,68,67.66666667,81
8609,Student_8609,83,69,97,83,88
8610,Student_8610,98,52,50,66.66666667,99
8611,Student_8611,87,50,97,78,70
8612,Student_8612,68,59,69,65.33333333,57
8613,Student_8613,59,67,62,62.66666667,74
8614,Student_8614,86,71,71,76,90
8615,Student_8615,98,57,71,75.33333333,85
8616,Student_8616,53,99,100,84,53
8617,Student_8617,98,61,57,72,64
8618,Student_8618,55,70,100,75,77
8619,Student_8619,58,100,72,76.66666667,69
8620,Student_8620,59,61,59,59.66666667,87
8621,Student_8621,67,65,50,60.66666667,55
8622,Student_8622,92,73,67,77.33333333,79
8623,Student_8623,88,65,55,69.33333333,81
8624,Student_8624,97,69,62,76,98
8625,Student_8625,73,88,98,86.33333333,90
8626,Student_8626,94,69,51,71.33333333,53
8627,Student_8627,53,83,57,64.33333333,84
8628,Student_8628,89,97,85,90.33333333,79
8629,Student_8629,53,70,78,67,98
8630,Student_8630,93,71,66,76.66666667,90
8631,Student_8631,55,65,79,66.33333333,71
8632,Student_8632,94,95,84,91,51
8633,Student_8633,61,92,51,68,99
8634,Student_8634,91,57,86,78,61
8635,Student_8635,93,84,66,81,83
8636,Student_8636,86,63,94,81,83
8637,Student_8637,65,97,78,80,63
8638,Student_8638,80,97,52,76.33333333,88
8639,Student_8639,50,73,50,57.66666667,88
8640,Student_8640,66,88,69,74.33333333,94
8641,Student_8641,83,77,92,84,55
8642,Student_8642,95,85,73,84.33333333,57
8643,Student_8643,93,99,91,94.33333333,76
8644,Student_8644,57,56,68,60.33333333,61
8645,Student_8645,67,100,54,73.66666667,99
8646,Student_8646,87,74,53,71.33333333,70
8647,Student_8647,91,65,54,70,87
8648,Student_8648,88,54,95,79,53
8649,Student_8649,85,56,76,72.33333333,74
8650,Student_8650,99,57,89,81.66666667,92
8651,Student_8651,67,51,65,61,73
8652,Student_8652,65,71,56,64,61
8653,Student_8653,92,54,76,74,78
8654,Student_8654,75,86,51,70.66666667,84
8655,Student_8655,58,62,56,58.66666667,86
8656,Student_8656,95,93,82,90,79
8657,Student_8657,95,97,95,95.66666667,90
8658,Student_8658,65,80,71,72,91
8659,Student_8659,97,61,55,71,84
8660,Student_8660,93,72,63,76,50
8661,Student_8661,86,53,89,76,89
8662,Student_8662,85,79,76,80,75
8663,Student_8663,84,94,76,84.66666667,84
8664,Student_8664,94,53,72,73,91
8665,Student_8665,51,99,63,71,56
8666,Student_8666,85,72,90,82.33333333,53
8667,Student_8667,78,52,72,67.33333333,54
8668,Student_8668,77,87,66,76.66666667,88
8669,Student_8669,91,68,74,77.66666667,60
8670,Student_8670,100,71,94,88.33333333,64
8671,Student_8671,52,53,62,55.66666667,81
8672,Student_8672,64,89,63,72,99
8673,Student_8673,74,54,93,73.66666667,86
8674,Student_8674,74,62,86,74,58
8675,Student_8675,92,99,74,88.33333333,96
8676,Student_8676,69,82,89,80,81
8677,Student_8677,55,68,86,69.66666667,82
8678,Student_8678,85,85,92,87.33333333,72
8679,Student_8679,85,56,95,78.66666667,64
8680,Student_8680,83,78,55,72,79
8681,Student_8681,76,73,54,67.66666667,65
8682,Student_8682,62,74,90,75.33333333,100
8683,Student_8683,76,77,68,73.66666667,71
8684,Student_8684,96,68,85,83,92
8685,Student_8685,65,66,51,60.66666667,79
8686,Student_8686,90,86,84,86.66666667,50
8687,Student_8687,87,98,54,79.66666667,84
8688,Student_8688,65,91,94,83.33333333,67
8689,Student_8689,85,98,74,85.66666667,64
8690,Student_8690,71,51,53,58.33333333,99
8691,Student_8691,79,64,98,80.33333333,70
8692,Student_8692,72,77,75,74.66666667,89
8693,Student_8693,95,63,93,83.66666667,51
8694,Student_8694,88,100,59,82.33333333,79
8695,Student_8695,53,63,71,62.33333333,89
8696,Student_8696,75,94,67,78.66666667,81
8697,Student_8697,65,76,65,68.66666667,77
8698,Student_8698,75,70,81,75.33333333,60
8699,Student_8699,53,64,97,71.33333333,56
8700,Student_8700,95,69,72,78.66666667,50
8701,Student_8701,70,89,71,76.66666667,92
8702,Student_8702,94,76,50,73.33333333,77
8703,Student_8703,73,67,95,78.33333333,88
8704,Student_8704,53,71,91,71.66666667,68
8705,Student_8705,73,82,74,76.33333333,100
8706,Student_8706,83,74,69,75.33333333,88
8707,Student_8707,53,88,85,75.33333333,81
8708,Student_8708,59,57,86,67.33333333,100
8709,Student_8709,80,77,51,69.33333333,98
8710,Student_8710,65,58,96,73,79
8711,Student_8711,50,96,93,79.66666667,51
8712,Student_8712,65,72,79,72,93
8713,Student_8713,89,63,72,74.66666667,92
8714,Student_8714,76,95,78,83,86
8715,Student_8715,74,97,70,80.33333333,68
8716,Student_8716,97,80,69,82,75
8717,Student_8717,76,52,99,75.66666667,50
8718,Student_8718,100,97,100,99,91
8719,Student_8719,52,75,59,62,77
8720,Student_8720,59,90,85,78,75
8721,Student_8721,84,89,84,85.66666667,89
8722,Student_8722,82,95,68,81.66666667,84
8723,Student_8723,62,63,91,72,52
8724,Student_8724,71,80,86,79,75
8725,Student_8725,52,89,91,77.33333333,82
8726,Student_8726,79,80,61,73.33333333,71
8727,Student_8727,58,95,73,75.33333333,55
8728,Student_8728,70,50,65,61.66666667,91
8729,Student_8729,82,85,64,77,83
8730,Student_8730,78,96,65,79.66666667,52
8731,Student_8731,85,53,99,79,66
8732,Student_8732,50,95,72,72.33333333,55
8733,Student_8733,96,63,55,71.33333333,91
8734,Student_8734,60,59,89,69.33333333,54
8735,Student_8735,53,73,83,69.66666667,69
8736,Student_8736,96,58,87,80.33333333,50
8737,Student_8737,51,95,75,73.66666667,73
8738,Student_8738,75,97,60,77.33333333,58
8739,Student_8739,62,66,72,66.66666667,64
8740,Student_8740,60,87,78,75,86
8741,Student_8741,98,88,76,87.33333333,67
8742,Student_8742,72,95,70,79,71
8743,Student_8743,95,84,87,88.66666667,60
8744,Student_8744,79,94,57,76.66666667,87
8745,Student_8745,60,57,82,66.33333333,52
8746,Student_8746,100,81,52,77.66666667,78
8747,Student_8747,97,56,95,82.66666667,95
8748,Student_8748,53,93,95,80.33333333,81
8749,Student_8749,82,59,64,68.33333333,83
8750,Student_8750,86,77,58,73.66666667,57
8751,Student_8751,59,60,91,70,83
8752,Student_8752,83,57,64,68,54
8753,Student_8753,85,93,54,77.33333333,58
8754,Student_8754,91,74,84,83,66
8755,Student_8755,55,65,57,59,69
8756,Student_8756,80,81,67,76,91
8757,Student_8757,93,85,56,78,76
8758,Student_8758,83,85,70,79.33333333,54
8759,Student_8759,55,88,57,66.66666667,95
8760,Student_8760,78,75,66,73,78
8761,Student_8761,59,59,70,62.66666667,60
8762,Student_8762,87,96,60,81,75
8763,Student_8763,93,89,79,87,72
8764,Student_8764,95,80,76,83.66666667,67
8765,Student_8765,80,79,75,78,99
8766,Student_8766,81,69,91,80.33333333,69
8767,Student_8767,51,83,78,70.66666667,93
8768,Student_8768,68,64,63,65,70
8769,Student_8769,53,57,70,60,75
8770,Student_8770,55,87,75,72.33333333,81
8771,Student_8771,67,66,72,68.33333333,50
8772,Student_8772,88,91,66,81.66666667,51
8773,Student_8773,77,61,55,64.33333333,53
8774,Student_8774,92,76,84,84,90
8775,Student_8775,57,78,95,76.66666667,59
8776,Student_8776,93,56,79,76,77
8777,Student_8777,93,73,76,80.66666667,98
8778,Student_8778,90,67,100,85.66666667,86
8779,Student_8779,81,78,86,81.66666667,66
8780,Student_8780,82,96,87,88.33333333,79
8781,Student_8781,83,90,89,87.33333333,55
8782,Student_8782,91,85,62,79.33333333,60
8783,Student_8783,76,78,88,80.66666667,60
8784,Student_8784,98,67,85,83.33333333,51
8785,Student_8785,80,100,54,78,69
8786,Student_8786,74,100,97,90.33333333,83
8787,Student_8787,89,79,80,82.66666667,90
8788,Student_8788,94,62,69,75,50
8789,Student_8789,67,71,64,67.33333333,97
8790,Student_8790,67,96,55,72.66666667,76
8791,Student_8791,94,55,68,72.33333333,75
8792,Student_8792,83,92,63,79.33333333,75
8793,Student_8793,55,54,80,63,57
8794,Student_8794,96,92,84,90.66666667,78
8795,Student_8795,56,74,67,65.66666667,66
8796,Student_8796,89,57,95,80.33333333,82
8797,Student_8797,78,75,79,77.33333333,50
8798,Student_8798,70,89,58,72.33333333,73
8799,Student_8799,51,64,83,66,74
8800,Student_8800,67,94,50,70.33333333,99
8801,Student_8801,57,67,52,58.66666667,50
8802,Student_8802,86,53,87,75.33333333,75
8803,Student_8803,71,79,85,78.33333333,65
8804,Student_8804,90,95,56,80.33333333,98
8805,Student_8805,91,85,82,86,82
8806,Student_8806,91,83,54,76,77
8807,Student_8807,70,70,100,80,94
8808,Student_8808,60,72,60,64,73
8809,Student_8809,57,100,98,85,85
8810,Student_8810,58,96,54,69.33333333,63
8811,Student_8811,99,76,69,81.33333333,98
8812,Student_8812,71,52,87,70,54
8813,Student_8813,72,93,81,82,76
8814,Student_8814,65,93,99,85.66666667,63
8815,Student_8815,75,94,73,80.66666667,73
8816,Student_8816,92,96,61,83,95
8817,Student_8817,83,68,99,83.33333333,77
8818,Student_8818,85,52,52,63,57
8819,Student_8819,88,98,62,82.66666667,84
8820,Student_8820,80,51,74,68.33333333,96
8821,Student_8821,94,68,51,71,84
8822,Student_8822,91,50,56,65.66666667,72
8823,Student_8823,63,99,63,75,62
8824,Student_8824,72,65,83,73.33333333,96
8825,Student_8825,85,64,88,79,66
8826,Student_8826,59,67,56,60.66666667,80
8827,Student_8827,94,92,89,91.66666667,59
8828,Student_8828,77,100,91,89.33333333,85
8829,Student_8829,80,95,99,91.33333333,78
8830,Student_8830,62,60,88,70,65
8831,Student_8831,64,66,96,75.33333333,82
8832,Student_8832,84,94,51,76.33333333,63
8833,Student_8833,84,92,90,88.66666667,56
8834,Student_8834,62,54,89,68.33333333,82
8835,Student_8835,91,90,54,78.33333333,52
8836,Student_8836,98,60,75,77.66666667,75
8837,Student_8837,83,86,80,83,88
8838,Student_8838,61,76,82,73,54
8839,Student_8839,77,96,51,74.66666667,72
8840,Student_8840,72,61,100,77.66666667,82
8841,Student_8841,86,98,77,87,79
8842,Student_8842,92,82,79,84.33333333,82
8843,Student_8843,52,61,79,64,92
8844,Student_8844,76,94,64,78,74
8845,Student_8845,52,51,82,61.66666667,71
8846,Student_8846,50,58,59,55.66666667,50
8847,Student_8847,65,56,80,67,59
8848,Student_8848,70,85,59,71.33333333,72
8849,Student_8849,99,63,76,79.33333333,82
8850,Student_8850,93,78,98,89.66666667,88
8851,Student_8851,75,92,63,76.66666667,77
8852,Student_8852,65,75,55,65,92
8853,Student_8853,74,77,66,72.33333333,57
8854,Student_8854,53,68,61,60.66666667,76
8855,Student_8855,58,72,60,63.33333333,54
8856,Student_8856,95,92,76,87.66666667,64
8857,Student_8857,70,60,55,61.66666667,97
8858,Student_8858,53,73,50,58.66666667,71
8859,Student_8859,97,93,67,85.66666667,84
8860,Student_8860,96,80,86,87.33333333,79
8861,Student_8861,69,96,85,83.33333333,97
8862,Student_8862,82,53,83,72.66666667,93
8863,Student_8863,98,56,60,71.33333333,82
8864,Student_8864,95,53,50,66,79
8865,Student_8865,56,86,74,72,85
8866,Student_8866,66,66,64,65.33333333,65
8867,Student_8867,100,66,88,84.66666667,87
8868,Student_8868,100,85,88,91,72
8869,Student_8869,57,68,50,58.33333333,86
8870,Student_8870,73,92,55,73.33333333,86
8871,Student_8871,70,89,69,76,77
8872,Student_8872,52,91,99,80.66666667,63
8873,Student_8873,81,97,55,77.66666667,53
8874,Student_8874,76,92,60,76,88
8875,Student_8875,96,76,73,81.66666667,100
8876,Student_8876,56,72,84,70.66666667,82
8877,Student_8877,92,81,59,77.33333333,80
8878,Student_8878,63,86,99,82.66666667,62
8879,Student_8879,98,94,97,96.33333333,85
8880,Student_8880,100,64,73,79,59
8881,Student_8881,80,87,66,77.66666667,100
8882,Student_8882,88,63,83,78,96
8883,Student_8883,93,77,70,80,80
8884,Student_8884,87,77,92,85.33333333,75
8885,Student_8885,95,98,64,85.66666667,63
8886,Student_8886,98,97,85,93.33333333,53
8887,Student_8887,83,71,81,78.33333333,82
8888,Student_8888,73,99,60,77.33333333,96
8889,Student_8889,54,79,71,68,62
8890,Student_8890,58,95,98,83.66666667,97
8891,Student_8891,66,100,67,77.66666667,90
8892,Student_8892,51,60,63,58,99
8893,Student_8893,95,99,67,87,83
8894,Student_8894,66,92,52,70,92
8895,Student_8895,88,99,93,93.33333333,84
8896,Student_8896,98,92,78,89.33333333,77
8897,Student_8897,54,83,65,67.33333333,80
8898,Student_8898,76,86,76,79.33333333,79
8899,Student_8899,94,83,54,77,81
8900,Student_8900,61,73,71,68.33333333,62
8901,Student_8901,55,60,59,58,90
8902,Student_8902,88,72,95,85,83
8903,Student_8903,93,79,87,86.33333333,57
8904,Student_8904,80,52,92,74.66666667,91
8905,Student_8905,74,85,59,72.66666667,74
8906,Student_8906,61,74,95,76.66666667,82
8907,Student_8907,95,59,99,84.33333333,59
8908,Student_8908,67,84,70,73.66666667,89
8909,Student_8909,87,82,99,89.33333333,83
8910,Student_8910,55,91,59,68.33333333,99
8911,Student_8911,76,99,89,88,93
8912,Student_8912,75,73,87,78.33333333,82
8913,Student_8913,63,81,93,79,54
8914,Student_8914,70,50,77,65.66666667,94
8915,Student_8915,54,55,57,55.33333333,76
8916,Student_8916,65,67,76,69.33333333,57
8917,Student_8917,85,85,63,77.66666667,100
8918,Student_8918,90,96,75,87,56
8919,Student_8919,52,52,80,61.33333333,71
8920,Student_8920,57,78,94,76.33333333,95
8921,Student_8921,60,100,55,71.66666667,77
8922,Student_8922,77,93,81,83.66666667,58
8923,Student_8923,63,64,100,75.66666667,80
8924,Student_8924,62,66,76,68,53
8925,Student_8925,85,78,66,76.33333333,54
8926,Student_8926,61,58,62,60.33333333,62
8927,Student_8927,50,97,76,74.33333333,55
8928,Student_8928,86,57,62,68.33333333,72
8929,Student_8929,80,99,74,84.33333333,96
8930,Student_8930,56,100,62,72.66666667,84
8931,Student_8931,81,78,83,80.66666667,83
8932,Student_8932,98,73,71,80.66666667,87
8933,Student_8933,92,58,97,82.33333333,83
8934,Student_8934,89,62,87,79.33333333,60
8935,Student_8935,51,70,83,68,55
8936,Student_8936,67,75,61,67.66666667,81
8937,Student_8937,91,80,93,88,84
8938,Student_8938,84,81,93,86,100
8939,Student_8939,51,71,78,66.66666667,83
8940,Student_8940,88,80,54,74,92
8941,Student_8941,66,53,92,70.33333333,77
8942,Student_8942,62,72,58,64,54
8943,Student_8943,50,63,55,56,83
8944,Student_8944,72,98,66,78.66666667,82
8945,Student_8945,82,93,61,78.66666667,61
8946,Student_8946,66,52,95,71,99
8947,Student_8947,77,78,70,75,89
8948,Student_8948,84,79,67,76.66666667,93
8949,Student_8949,74,84,93,83.66666667,87
8950,Student_8950,84,75,52,70.33333333,93
8951,Student_8951,52,71,58,60.33333333,61
8952,Student_8952,80,57,85,74,86
8953,Student_8953,80,52,55,62.33333333,50
8954,Student_8954,55,97,54,68.66666667,89
8955,Student_8955,98,66,53,72.33333333,54
8956,Student_8956,74,66,54,64.66666667,51
8957,Student_8957,56,95,91,80.66666667,95
8958,Student_8958,63,80,100,81,74
8959,Student_8959,67,85,66,72.66666667,87
8960,Student_8960,87,51,100,79.33333333,74
8961,Student_8961,68,91,82,80.33333333,97
8962,Student_8962,69,76,68,71,71
8963,Student_8963,52,98,77,75.66666667,100
8964,Student_8964,73,92,88,84.33333333,50
8965,Student_8965,67,92,71,76.66666667,74
8966,Student_8966,82,64,91,79,82
8967,Student_8967,83,50,93,75.33333333,71
8968,Student_8968,93,95,66,84.66666667,80
8969,Student_8969,68,89,53,70,68
8970,Student_8970,92,94,63,83,97
8971,Student_8971,83,77,54,71.33333333,67
8972,Student_8972,58,63,95,72,50
8973,Student_8973,91,83,74,82.66666667,68
8974,Student_8974,62,73,73,69.33333333,63
8975,Student_8975,95,81,72,82.66666667,60
8976,Student_8976,51,87,95,77.66666667,57
8977,Student_8977,79,68,100,82.33333333,67
8978,Student_8978,96,65,74,78.33333333,58
8979,Student_8979,62,76,53,63.66666667,92
8980,Student_8980,50,53,52,51.66666667,77
8981,Student_8981,83,57,82,74,60
8982,Student_8982,76,61,69,68.66666667,98
8983,Student_8983,93,83,73,83,90
8984,Student_8984,89,58,70,72.33333333,79
8985,Student_8985,80,54,100,78,93
8986,Student_8986,73,94,63,76.66666667,76
8987,Student_8987,90,74,86,83.33333333,75
8988,Student_8988,72,60,69,67,98
8989,Student_8989,62,78,70,70,61
8990,Student_8990,52,82,84,72.66666667,87
8991,Student_8991,75,64,89,76,76
8992,Student_8992,66,93,53,70.66666667,86
8993,Student_8993,83,58,73,71.33333333,66
8994,Student_8994,70,59,84,71,95
8995,Student_8995,64,100,77,80.33333333,58
8996,Student_8996,55,96,51,67.33333333,55
8997,Student_8997,81,85,91,85.66666667,62
8998,Student_8998,97,52,75,74.66666667,55
8999,Student_8999,66,92,69,75.66666667,87
9000,Student_9000,50,79,97,75.33333333,53
9001,Student_9001,97,90,92,93,65
9002,Student_9002,96,79,66,80.33333333,85
9003,Student_9003,72,59,93,74.66666667,92
9004,Student_9004,68,82,61,70.33333333,63
9005,Student_9005,85,55,95,78.33333333,78
9006,Student_9006,78,86,70,78,73
9007,Student_9007,61,75,79,71.66666667,88
9008,Student_9008,88,92,92,90.66666667,88
9009,Student_9009,59,84,57,66.66666667,94
9010,Student_9010,51,51,100,67.33333333,74
9011,Student_9011,65,91,61,72.33333333,95
9012,Student_9012,85,64,62,70.33333333,95
9013,Student_9013,70,50,68,62.66666667,52
9014,Student_9014,76,65,56,65.66666667,91
9015,Student_9015,94,59,97,83.33333333,100
9016,Student_9016,62,82,58,67.33333333,76
9017,Student_9017,97,63,62,74,61
9018,Student_9018,91,66,68,75,92
9019,Student_9019,92,53,69,71.33333333,51
9020,Student_9020,65,88,50,67.66666667,87
9021,Student_9021,55,61,60,58.66666667,75
9022,Student_9022,71,95,88,84.66666667,78
9023,Student_9023,78,66,77,73.66666667,94
9024,Student_9024,88,64,78,76.66666667,79
9025,Student_9025,57,99,65,73.66666667,87
9026,Student_9026,69,86,90,81.66666667,90
9027,Student_9027,56,87,85,76,81
9028,Student_9028,62,77,70,69.66666667,87
9029,Student_9029,59,51,94,68,70
9030,Student_9030,76,52,69,65.66666667,57
9031,Student_9031,70,51,97,72.66666667,55
9032,Student_9032,88,51,72,70.33333333,53
9033,Student_9033,86,86,63,78.33333333,66
9034,Student_9034,81,86,62,76.33333333,70
9035,Student_9035,91,84,53,76,53
9036,Student_9036,70,55,51,58.66666667,84
9037,Student_9037,66,87,73,75.33333333,79
9038,Student_9038,82,85,54,73.66666667,76
9039,Student_9039,77,64,50,63.66666667,61
9040,Student_9040,62,60,59,60.33333333,97
9041,Student_9041,81,58,71,70,69
9042,Student_9042,97,69,68,78,89
9043,Student_9043,88,72,78,79.33333333,93
9044,Student_9044,86,60,78,74.66666667,90
9045,Student_9045,99,66,66,77,82
9046,Student_9046,73,79,75,75.66666667,59
9047,Student_9047,68,97,56,73.66666667,99
9048,Student_9048,76,57,93,75.33333333,54
9049,Student_9049,98,79,64,80.33333333,60
9050,Student_9050,63,58,86,69,70
9051,Student_9051,80,76,62,72.66666667,69
9052,Student_9052,65,80,95,80,93
9053,Student_9053,52,50,58,53.33333333,58
9054,Student_9054,61,62,58,60.33333333,79
9055,Student_9055,54,55,95,68,97
9056,Student_9056,57,98,100,85,53
9057,Student_9057,67,72,94,77.66666667,58
9058,Student_9058,69,92,86,82.33333333,89
9059,Student_9059,50,91,77,72.66666667,52
9060,Student_9060,78,84,75,79,87
9061,Student_9061,86,89,54,76.33333333,74
9062,Student_9062,89,75,79,81,86
9063,Student_9063,96,62,80,79.33333333,79
9064,Student_9064,65,93,87,81.66666667,80
9065,Student_9065,84,68,87,79.66666667,66
9066,Student_9066,56,93,62,70.33333333,59
9067,Student_9067,95,94,51,80,57
9068,Student_9068,85,69,88,80.66666667,99
9069,Student_9069,58,76,64,66,51
9070,Student_9070,63,72,88,74.33333333,81
9071,Student_9071,65,61,92,72.66666667,60
9072,Student_9072,65,74,63,67.33333333,59
9073,Student_9073,100,57,87,81.33333333,90
9074,Student_9074,94,72,79,81.66666667,81
9075,Student_9075,77,92,80,83,73
9076,Student_9076,69,62,89,73.33333333,56
9077,Student_9077,50,86,61,65.66666667,78
9078,Student_9078,60,83,83,75.33333333,51
9079,Student_9079,60,92,97,83,65
9080,Student_9080,96,93,89,92.66666667,80
9081,Student_9081,82,52,97,77,61
9082,Student_9082,54,58,97,69.66666667,81
9083,Student_9083,53,84,91,76,96
9084,Student_9084,90,81,73,81.33333333,90
9085,Student_9085,59,94,50,67.66666667,67
9086,Student_9086,50,83,98,77,52
9087,Student_9087,85,61,52,66,65
9088,Student_9088,78,54,93,75,98
9089,Student_9089,80,71,65,72,91
9090,Student_9090,67,56,56,59.66666667,67
9091,Student_9091,55,89,59,67.66666667,100
9092,Student_9092,83,75,62,73.33333333,93
9093,Student_9093,93,85,97,91.66666667,64
9094,Student_9094,95,70,84,83,90
9095,Student_9095,55,60,53,56,86
9096,Student_9096,74,71,59,68,72
9097,Student_9097,97,79,76,84,75
9098,Student_9098,71,82,97,83.33333333,56
9099,Student_9099,63,84,99,82,97
9100,Student_9100,73,54,73,66.66666667,99
9101,Student_9101,84,100,95,93,70
9102,Student_9102,79,70,66,71.66666667,78
9103,Student_9103,61,80,62,67.66666667,94
9104,Student_9104,61,96,62,73,56
9105,Student_9105,71,64,80,71.66666667,55
9106,Student_9106,77,77,94,82.66666667,76
9107,Student_9107,95,87,66,82.66666667,92
9108,Student_9108,93,63,82,79.33333333,95
9109,Student_9109,52,68,89,69.66666667,99
9110,Student_9110,91,80,52,74.33333333,100
9111,Student_9111,57,83,57,65.66666667,66
9112,Student_9112,65,65,90,73.33333333,73
9113,Student_9113,50,87,86,74.33333333,77
9114,Student_9114,80,92,84,85.33333333,75
9115,Student_9115,97,98,56,83.66666667,87
9116,Student_9116,92,54,100,82,75
9117,Student_9117,88,72,63,74.33333333,100
9118,Student_9118,99,63,97,86.33333333,89
9119,Student_9119,62,57,88,69,50
9120,Student_9120,66,60,57,61,68
9121,Student_9121,79,93,92,88,75
9122,Student_9122,73,98,96,89,84
9123,Student_9123,57,50,67,58,65
9124,Student_9124,96,53,66,71.66666667,62
9125,Student_9125,54,73,82,69.66666667,59
9126,Student_9126,81,62,72,71.66666667,57
9127,Student_9127,82,99,71,84,76
9128,Student_9128,53,82,62,65.66666667,75
9129,Student_9129,87,68,95,83.33333333,52
9130,Student_9130,64,63,68,65,94
9131,Student_9131,52,67,66,61.66666667,85
9132,Student_9132,66,75,91,77.33333333,90
9133,Student_9133,81,81,54,72,57
9134,Student_9134,73,80,83,78.66666667,81
9135,Student_9135,75,74,97,82,68
9136,Student_9136,77,97,88,87.33333333,61
9137,Student_9137,79,98,93,90,94
9138,Student_9138,73,58,88,73,94
9139,Student_9139,62,70,60,64,62
9140,Student_9140,87,97,57,80.33333333,93
9141,Student_9141,90,51,72,71,97
9142,Student_9142,89,61,56,68.66666667,94
9143,Student_9143,100,83,80,87.66666667,100
9144,Student_9144,62,60,72,64.66666667,56
9145,Student_9145,85,85,100,90,96
